name,lat,long,Score
Fresh&co,NA,NA,78.83746204
Down To Earth Organic & Natural,21.38778871,-157.9418564,51.35275132
Omar's Rawtopia,40.72386038,-111.859697,23.60833169
Beerline Cafe,NA,NA,79.4140825
Salata,29.77357675,-95.39780763,76.54418793
Protein Bar,41.88771626,-87.63504745,83.98496977
Darby's Cafe,47.04421019,-122.8998779,94.3744895
Tikka Grill,34.15534612,-118.7944767,39.48319393
Food Conspiracy Co-op,NA,NA,10.32942459
Lenzini's Pizza,34.162144,-118.373,42.02631222
Luna's Living Kitchen,35.20868725,-80.86126328,77.48028374
Big Chow Grill,33.88378564,-84.46679592,24.59234507
Angelica Kitchen,40.731645,-73.985422,46.94897821
Sublime,26.145639,-80.120304,77.14244541
Latin Cafe,30.262696,-97.742083,45.35859083
Myilai Masala South Indian Restaurant,NA,NA,3.716069987
Mazzios Italian Eatery,35.985657,-96.73001,16.20787788
Path Odu - The Edge,NA,NA,10.25164721
Zax Restaurant Bar,30.25884,-97.74779,39.56746156
Just Salad,40.74934441,-73.97563086,31.88101559
Prasino,41.8184747,-87.8698592,79.01961819
Flying Pie Pizzeria,45.51916,-122.5832,22.9804315
Toasted,28.600056,-81.32703424,19.00039162
Agave,33.747941,-84.368004,84.55675774
Chicago Diner,NA,NA,39.40386026
Bronze Cafe,36.161965,-115.134922,20.26553198
Anna's House,42.91943083,-85.58444106,52.60056486
Radial Cafe,33.76272177,-84.337577,48.75714015
Your Big Picture Cafe,NA,NA,12.05772734
Clover Food Lab Knd,NA,NA,16.42895409
Mix Zone Cafe,36.1591,-115.1714424,53.978222
Zuzap,41.601751,-93.795698,88.14420649
Freshii,41.97455512,-87.86756496,55.88358622
Lucky Creation Restaurant,NA,NA,67.16270924
Island Crust,47.58841674,-122.238858,7.933078745
Moksha Indian Cuisine,47.609131,-122.20814,45.76901298
Nutter's,39.69422,-75.786,52.34058173
Dale's Natural Foods,42.980938,-83.76199,11.12174879
Heart & Soy,38.23656954,-85.71791846,51.85929744
Soho Asian Bistro,48.120174,-123.433334,9.001985794
The Wherehouse Restaurant,41.4991282,-74.01094437,57.60796605
Saladworks,39.95944977,-75.35504624,33.92276729
Sprout,NA,NA,86.71917863
La Feria,40.451605,-79.932857,33.52929142
9 Tastes Thai Cuisine,42.37213,-71.12051,48.80307021
Cojo Unlimited Catering Inc,NA,NA,5.348157839
Kimberton Whole Foods,NA,NA,49.89254896
Zaroka,41.307747,-72.93206,49.56213101
Cafe Chismosa,39.96564,-75.144,26.82301622
Ingredient Restaurant,NA,NA,5.475540707
Laughing Planet Caf��,NA,NA,65.48123019
Mexico Cantina Y Veracruz,47.6121847,-122.3354273,40.08222635
Mad Greens Denver Co - Hours Reviews & More,39.678867,-104.94088,93.92154761
Loving Hut,NA,NA,46.02798967
Sy Thai Shores Restaurant,42.46614148,-82.89679925,47.96510225
Vegheads,NA,NA,98.932931
Patrick Salt,25.8905682,-80.1798209,75.05133657
New India's Oven,33.986397,-118.44067,39.24061085
Mint & Basil,NA,NA,30.69527327
Good Natured,NA,NA,26.30166307
Sweet Basil Thai Cuisine,44.049507,-123.089676,85.00871481
On The Border,40.68532,-80.084062,25.88574961
Shiki Hibachi & Sushi,40.6063132,-74.0010855,98.31781812
Cafe Rivva,34.053861,-118.465038,67.21414633
The U.,NA,NA,26.68882713
Udupi Cafe and Chaat Corner,NA,NA,84.20560243
Riverwest Co-op and Cafe,43.0656386,-87.901791,24.58132587
Saffron Grill,NA,NA,56.5929938
Dancing Avocado Kitchen?,29.2115112,-81.01944923,59.3547236
Subs Sandwiches - Closed,47.663482,-122.313095,13.52436318
Cafe Verde,NA,NA,66.38209949
Furr's,32.942629,-96.700518,23.39249869
Pho 20 Vietnamese Cuisine,NA,NA,21.17696801
Ali Baba Palace,40.023592,-75.2198849,3.997700088
Shari's Restaurant,44.251648,-121.183963,93.0558474
Pho Tau Bay,29.9124043,-90.0527421,33.40205168
Go Raw Life Center,NA,NA,7.474554648
Hummus Place,40.7801211,-73.9803862,70.30422873
David's 24hr Cafe,NA,NA,59.79647522
Blossom Du Jour,40.7446891,-74.0026689,61.113136
Snap Kitchen,NA,NA,11.74933475
Sacred Chow,40.7294264,-73.9996681,8.789964669
Nish Nush,40.7156063,-74.0076242,14.33354101
Maui Kombucha,20.91425547,-156.3238212,94.20720241
Sacramento Central Farmers' Market,38.56652227,-121.5037787,83.34269446
Northstar Cafe,NA,NA,59.16168659
Pizza Research Institute,44.05403009,-123.1082225,74.02960901
Gina's,38.78169249,-76.22223833,25.96244217
Seasons 52,41.84961023,-87.95539376,30.63998284
Grilla Bites,40.584985,-122.39092,6.394253136
The Wild Cow,NA,NA,21.22196955
South Shore Animal Hospital,26.64958,-80.23793,55.082511
Mazzios Italian Eatery,33.614586,-92.06314,92.04515373
Mazzios Italian Eatery,36.316208,-96.464195,70.63564111
Mazzio's Pizza,33.582687,-92.833958,16.49089531
Dorado Chocolates,39.219352,-121.061941,68.80769959
Buenos Grill,39.507492,-119.85898,10.37199689
The Vegan Joint (woodland Hills),34.166358,-118.587389,46.98694901
Annodal's Vegetarian Cafe,NA,NA,86.80721134
Balewa's Vegan Gourmet - Closed,35.14941,-90.01321,53.54148396
V-note Organic Wine Bar & Vegan Bistro,40.773,-73.952,5.418018751
Araya's Vegetarian Place,47.66387,-122.31307,60.66686962
Udipi Pure Vegetarian Cuisine,35.3058,-80.7241,78.06880384
Balewa's Vegan Gourmet,NA,NA,75.64128675
Vegetarian Paradise 3 (closed),40.714804,-73.999021,90.31361556
The Vegan Yacht,30.264976,-97.732442,10.55094375
Ponutz,30.75692,-81.59508,57.18500277
Organic Avenue,40.763473,-73.974434,39.41954781
Rico's Mexican Restaurant,29.920393,-95.607746,28.20427163
Frisch Eatery,40.741653,-111.887215,59.74724456
Harrison Street Coffee Shop,37.55056002,-77.45355,56.02154205
Le Pain Quotidien,39.0225513,-77.1234803,10.65241648
Tassili's Raw Reality,NA,NA,87.08046953
Loving Hut,39.942006,-82.81959293,35.65737526
Frullati Cafe & Bakery,33.129389,-96.641366,80.45853833
Tucson Tamale Comany,32.338764,-110.9773,80.19778406
Hummus Republic,34.044914,-118.25286,24.96435762
India House,35.65999,-105.98258,8.447665667
Taco Cabana,29.730781,-95.4302536,51.29983874
Surf City Squeeze,34.019721,-118.45118,19.97966805
Felfel Mediterranean,39.637623,-104.89448,76.14986615
Panchero's,29.774794,-94.978231,67.21154492
,34.056408,-118.249916,18.44154652
"Keep Memory Alive Cafe, A Red Velvet Cafe At The Lou Ruvo Center For Brain Health",36.16752032,-115.1545209,8.324247831
Joyce's Ocean Grill,29.741683,-95.440061,29.19092945
Keva Juice,36.065467,-115.0398083,72.15308184
Firegirl Mexican Kitchen,40.111046,-74.95363,18.45240834
Sizzler Restaurants,34.101666,-118.306972,4.728786071
Athos Restaurant,42.69051,-73.86721,97.39375392
The Mint,43.81281,-91.2287,56.96377775
Jamba Juice,34.101643,-118.30915,8.555416874
Mcalister's Deli,30.0020819,-95.2493632,72.59436216
,34.016727,-118.4916,94.42095078
Red and Black Cafe,45.51990163,-122.6535183,9.022491106
Wild Wood Art Cafe,30.278556,-97.807613,53.68956248
Veggie Grill,45.494804,-122.80979,22.27984676
Loving Hut,40.406914,-74.23399,85.22261758
Teany Cafe,40.72,-73.99,40.38176429
Dog Den,26.368259,-80.079496,49.63174959
Juiceland - University of Texas - Austin,30.295368,-97.742054,42.3134572
Organic Festival,35.864586,-78.57033,46.21410784
Quantum Leap Restaurant,40.729355,-73.99889,22.10473864
Alive,37.800114,-122.43395,47.87395088
,32.343822,-97.38574,61.71403495
,33.70622,-117.78608,2.377642903
Maggie's Mercantile,40.439189,-79.95552,80.15203402
Miami Subs,25.291986,-80.610489,42.59966321
Mcalister's Deli,29.98436,-95.726364,98.68586682
Laura and Tony's Kitchen,41.87687874,-69.986981,55.13908116
On The Border Mexican Cafe,32.857124,-97.311713,87.58097659
Braum's Ice Cream & Dairy Stores,32.977234,-96.73896,34.81172324
Naked Lunch,38.97007553,-77.37533744,74.35141017
Labor Ready Inc,38.875165,-77.2009447,95.97904082
Green Fusion,40.73792,-73.996636,26.59705664
"Thyme Natural Market & Cafe, Thyme Natural Market Cafe",40.70884,-73.83047,7.768871459
Salad and Go,33.33222,-111.806915,8.145034056
,47.445293,-122.4605,95.8608135
,33.71566,-117.99121,0.58659731
Seed,29.94,-90.07,68.15967816
La Salsa,30.134521,-97.797746,46.79031541
,47.27108,-122.48888,73.79339909
My Fit Foods,NA,NA,96.39806706
Basil &berry (closed),34.0551574,-118.3870717,85.6668193
Freesoulcaffe,33.742073,-117.82253,51.22320388
Mei's Asian Bistro,NA,NA,8.165493791
Pure Market Express,44.78849,-93.60154,93.99266401
Wheel of Life,33.70622,-117.78608,52.61672504
Taco Cabana,32.6759561,-97.0069343,11.18143803
La La Bistro,40.67795,-73.4561,36.84460421
Veggie Heaven,40.89117917,-74.4750301,50.72460488
Pho HOA,NA,NA,60.00908402
2 Girls &2 Pups Bake Shop (closed),40.7038325,-73.9410228,9.099742593
Jamba Juice,34.0200276,-118.2869327,81.02780358
Taco Cabana,29.561407,-98.589474,86.60913825
Mangia Gourmet,27.740406,-82.707436,81.31946616
Verizon Wireless,40.806047,-73.956346,29.7521593
,33.83081,-118.29023,2.844729812
Highline,47.620018,-122.3209,66.14364543
Taco Cabana,29.534328,-98.450424,88.9760728
Taco Cabana,32.9135849,-96.8731514,64.2013092
Taco Cabana,25.970621,-97.513984,37.27763612
Bliss Grand,40.714718,-73.961358,25.97616167
Liquiteria,40.74045,-74.00202,59.64304147
Melt Bar Grilled,40.00031,-82.93268,68.60893227
Quantum Leap Natural Foods,40.7303,-73.98334,16.05412366
,40.406914,-74.23399,72.86926988
Hut-k Chaats,42.245075,-83.6996,53.13077724
Chowpatty Chat Co,NA,NA,67.87796982
New Happy Family Restaurant,NA,NA,42.8395245
Taco Cabana,29.816671,-95.464829,67.66069652
The Kathmandu,40.70257,-111.85171,14.14841822
Taco Cabana,29.5465482,-98.3667046,37.77209664
Addis Red Sea,42.344154,-71.07129,23.64167505
Four Seasons,40.650753,-73.95608,1.589715375
Taste of The Goddess Cafe,34.076432,-118.350776,48.01692886
Lotus Cafe,43.481014,-110.76371,85.74193822
Vigan Express,33.83081,-118.29023,24.34781885
Get Fresh Cafe,34.67489,-118.15114,55.64435217
Protein Bar,38.8799728,-77.1139409,45.64053987
I-green,NA,NA,76.21457707
Baba Yega,29.7462473,-95.39039941,27.2737532
Spiral Diner & Bakery,NA,NA,93.20925137
Juice Press At Gansevoort,40.74374778,-73.98381502,22.47025172
Baba Yega,NA,NA,52.29722891
Seasons 52,39.56540436,-104.8745227,85.99062447
Jsix Restaurant,32.7095661,-117.1589914,73.45785491
Sweetgreen,38.91044868,-77.04424381,46.59864376
Cafe De Boston,42.35535301,-71.05735909,80.40225875
Loving Hut,26.21145312,-81.79956436,42.69626078
Portsmouth Health Food Center,43.07614145,-70.76077359,51.5213019
Café Gratitude,NA,NA,51.09663161
Tender Greens,33.98628363,-118.4423193,45.93175067
Flint Crepe Company,43.01556636,-83.69011519,99.71982905
Hannah's Gluten Free Bakery,32.7349,-96.59754,96.96876892
Vida De Cafe,NA,NA,44.43108583
,NA,NA,57.52105626
"Pradeep's Indian Cuisine Restaurant, Pradeep's Indian Cuisine",34.032475,-118.49484,66.69855262
Cafe Samana,NA,NA,14.03241924
Tender Greens,NA,NA,73.65037453
Real Food Deli,NA,NA,89.80094801
Coffee Cowboy,37.93716,-107.81021,56.47738198
,29.7693,-98.71933,10.85318136
Six Main Restaurant - Closed,41.40283,-72.45079,43.09134241
Fuel,42.27016126,-85.58133144,55.23734747
"Philly Cheese Steak Shoppe - Arcata, Ca",NA,NA,4.626288923
Crossroads Coffee & Ice Cream,37.546548,-77.45661657,89.73751757
Sunrise Cafe,39.805,-83.889,14.85076908
Azro Moroccan & Mediterranean Bistro,29.53433,-98.52378,67.16483341
Red Rhino Sports Bar Grill,29.181252,-82.14042,94.24813814
Miami Subs,26.1594,-80.202912,89.06955912
Lemon Grass,38.807492,-77.133189,76.67306651
Qdoba Mexican Grill,NA,NA,86.89305997
Urbane Cafe,34.21883,-119.15977,84.53993013
Sweet Confections Bakery & Caterer,NA,NA,7.447241399
The Blue Nile Cafe,33.769299,-118.186735,25.19380066
Zaw Artisan Pizza - Mercer Island,NA,NA,37.64647448
Abuelo's Mexican Food Embassy,32.6797432,-97.0927008,7.13595873
Cafe Hindh,NA,NA,85.00451142
,35.83255,-86.35096,82.18098615
,44.38393,-68.20332,90.25039644
Mellow Mushroom,NA,NA,21.33468271
High Noon Cafe,NA,NA,28.41039549
Annam Brahma Restaurant,40.714222,-73.80228,21.5435098
Govinda's,NA,NA,63.07322929
Sir Pizza,35.97367,-87.127637,25.15625883
Zaw Artisan Pizza - Slu,NA,NA,39.93334073
Bottletree - Closed,33.521214,-86.77838,18.43830764
New Happy Family of Rosemead,34.0805,-118.082,12.87987193
Flamingo Joe's Grill Seafood,30.16161,-85.75448,94.10370962
Azar's Greek Restaurant,NA,NA,29.92076931
Brooklyn Natural Cafe,NA,NA,32.46438736
,41.82166,-71.41616,39.57539048
Magic Carpet Foods,NA,NA,94.59618059
Brother Baby's Bbq,NA,NA,78.57282477
Grilled Chz,36.8084,-119.82817,11.64578807
The Nile,NA,NA,98.30246137
Rawk Star Cafe,28.037678,-82.65816,69.00472001
Boochies,34.4179666,-119.7008264,4.709564397
Sugar Cupcakery,39.172755,-84.296131,67.77432185
The Top,29.65259126,-82.32510567,18.55631167
Mediterranean Seafood Vegetarian Specialties,34.1139081,-118.1503175,50.42702412
Macy's European Coffee House-bakery Vegetarian Restaurante,35.197636,-111.65031,73.5413584
Unwind Luxury.vegan.beauty,42.612503,-70.66381,63.90983437
Allie's Vegan Pizzeria and Cafe,NA,NA,85.1477581
Vegano Shipping & Multisvc,40.864658,-73.922713,17.59533473
All Vegan,32.762077,-117.14628,76.68309946
Wayward Vegan Cafe,NA,NA,33.84505647
Denton Vegan Co-opperative,NA,NA,1.095619225
The Vegetarian Resource Group,NA,NA,90.2486775
Green Vegetarian Cuisine At Alon,NA,NA,38.33876154
Fresh Mint Vegetarian Rstrnt,20.914233,-156.379179,74.65151669
Vegetarians Establishing Greatest Good For Iowa's Environment,NA,NA,9.154251074
Maoz Vegetarian,NA,NA,20.44149735
Vegansmall Dishes,NA,NA,69.1024437
Thali Vegetarian Indian,NA,NA,18.63099749
Veganz,NA,NA,98.56854165
Vegetarian Nutrition Center,40.850355,-74.878276,62.49545032
5th Avenue Asian Taste Vegetarian Delight,NA,NA,55.80226839
Long Life Vegetarian Restaraunt,NA,NA,15.66374381
Maoz Vegetarian Times Square,40.754655,-73.987961,84.33126517
Jugos Naturales Vegetarian Food Miami,25.767417,-80.368854,46.13219663
Veganic Thai Cafe,NA,NA,16.66475374
The Garden Vegan Cafe,NA,NA,54.11058229
Best Cities For Vegetarian Foodies,NA,NA,70.35346538
Tirupati South Indian Vegetarian Kitchen,NA,NA,82.29233523
Country Life Vegetarian Restaurant,35.051357,-85.3096,37.38645045
Hard Times Cafe,NA,NA,16.63578676
Verde,39.284112,-76.582664,33.41752289
Tin Front Cafe,40.407066,-79.91086,57.57987741
Sultan's Kitchen,NA,NA,60.1873297
Roast Sandwich House,40.800968,-73.412692,52.94900594
Big Fresh Cafe,42.30201765,-71.40129983,86.09416854
Thai Palace,35.90757275,-79.02568817,77.77756495
New India Cuisine,30.23997513,-97.75330067,27.68531786
Shelly's,NA,NA,97.3706207
New India Cuisine,NA,NA,80.05358413
Marquette Food Co-op,46.54489445,-87.40295789,37.20439082
Bela,42.31888951,-72.63293485,55.1222792
Green Grocer Natural Foods,42.83934504,-73.74291013,50.31106304
Punjabi Grocery & Deli,NA,NA,67.48967259
American Seasons,41.2871,-70.10248,92.52586879
Watson's Veggie Garden,NA,NA,78.38023925
"Local Harvest Café & Catering, Local Harvest Caf�� & Catering",38.60318858,-90.26142424,75.22582814
Lulu's Local Eatery,38.599105,-90.243109,78.34788292
True Food Kitchen,39.71912077,-104.9545813,77.66819792
Food For Life,NA,NA,43.06507511
Real Food Daily,34.017502,-118.493829,86.12809273
Sy Thai Shores Restaurant,42.4661491,-82.89681501,32.49375764
Darby's Cafe,NA,NA,33.74904246
Della Test Kitchen,25.80377,-80.196476,18.85400682
Qdoba Mexican Grill,38.038425,-84.50049,14.154594
Mr Pita,42.91826,-82.48034,86.93398669
Tasty Tacos,30.333773,-81.6029,9.526907514
Miti Miti Global Cuisine,40.678696,-73.979213,82.67308807
Lord Stanley,37.795763,-122.422025,25.7648464
Despaña Princeton,40.3517,-74.652158,12.62526279
Ani,41.937143,-87.665649,86.60620491
Roti Indian Bistro - San Francisco,37.740214,-122.466383,65.88729908
Good Earth Roseville,45.011253,-93.180402,31.27804091
Melt,33.458011,-112.06768,49.83973533
Backstreet Cafe,29.75539588,-95.40856122,71.89456386
Mokabe's Coffeehouse,38.60268531,-90.24281502,2.466595928
The Plant Cafe Organic,37.61752141,-122.3815249,68.94946495
Jolly Pumpkin Cafe & Brewery,NA,NA,85.72891186
Harvest Market Cafe & Deli Hanalei,22.20286454,-159.4966186,45.35505572
Magic Mix Juicery,40.70983144,-74.00678161,61.33817632
Blackbird Pizzeria,39.9427147,-75.15218093,88.62682953
Revolucion Coffee + Juice,29.50649481,-98.46716088,97.28899071
Greenhouse Grille,NA,NA,50.1323813
Subway,42.74196374,-93.2108196,0.768561149
Standard Sweets & Snacks,NA,NA,75.14629649
Trini's,41.25545,-95.92952,89.41943637
Pure Pizza,35.220323,-80.807996,63.44910668
Real Food Daily,NA,NA,34.91391877
Encore Cafe,NA,NA,55.99561013
Elevation Burger,42.25644363,-83.69223833,77.97847811
Peace Pies,33.06168616,-117.3017013,7.081701924
Rosti Tuscan Kitchen,NA,NA,84.85160126
Desert Rose,39.918588,-75.393253,24.93810335
Darbar Grill,40.759396,-73.96953,4.27146871
Skylight Diner,40.753452,-73.99645,0.687522377
Juice Press,NA,NA,32.8914779
Pizza Pino,42.279613,-83.75056,67.89565318
Buffet Village,32.73294849,-94.94306836,44.49041117
"Pomegranate Café, Pomegranate Caf��",33.30368699,-111.9945753,39.04825282
Cozmic Pizza,44.05117663,-123.0956012,98.33465946
Maclevins,NA,NA,94.16372666
Vedge,NA,NA,1.269261786
Laughing Planet Café,44.02753038,-123.0938029,81.32546128
Northstar Cafe,40.0485217,-83.02051502,19.75529024
Terrapin Taco - Closed,41.172615,-71.557945,47.25973948
Poppies,NA,NA,28.33535797
P.f. Chang's China Bistro,41.6334539,-87.853847,25.35707045
Laughing Planet Cafe,45.5283598,-122.6806161,70.68812914
Fox's Pizza Den,40.11614,-80.00887,1.05172217
El Meze Restaurant,36.427036,-105.57444,31.83656807
Nino Taco - Owings Mills/reistertown - Owings Mills,39.426109,-76.780213,40.75539898
Josie's West,40.78,-73.981,34.13951185
Flying Star Cafe - Closed,35.31645,-106.54537,63.08625056
Mullane's Parkside Cafe - Downtown - Cincinnati,39.103967,-84.5153845,65.07582249
Marco's Pizza,40.143425,-84.268484,79.68375741
Domino's Pizza,30.440851,-90.14214,96.62088262
Route 75 Roadhouse - Closed,34.697655,-83.72299,90.84579497
California Fresh Catering and Events,NA,NA,69.73206731
Village Inn,NA,NA,92.68206551
9th Door,39.73069729,-104.9863753,59.4941111
Marie's Health Foods-Organic Cafe,21.279419,-157.82903,35.79156771
Phuket Thai,21.289884,-157.832841,9.941615713
Pizza Pro,35.204424,-89.775825,36.37073865
The Mindful Mermaid Cafe,25.11257,-80.421646,82.41547385
Aladdin's Eatery,40.69492,-80.102646,17.01007439
Tin Tin Buffet,38.34772,-122.000396,98.44977409
Harper's On The Vine,NA,NA,96.65575184
Connect Verizon Wireless,33.906839,-118.390282,93.36988675
Wings To Go,30.685072,-88.225484,9.969568017
Max and Erma's Restaurants,39.322414,-84.42673,55.86217927
American Vegetarian Association,NA,NA,31.61546376
Sipz Vegetarian,NA,NA,75.74113403
Vegan,NA,NA,51.31683774
La Vegana Grocery Corp,40.852377,-73.931507,23.68604629
Green Leaf Vegetarian Restaurant,NA,NA,50.00413543
Veganix Exterminators,NA,NA,8.221987401
Boba House Vegetarian Restaurant,36.06951,-79.805697,70.49996495
Swad Indian Vegetarian Rstrnt,30.364863,-97.695999,80.22165093
Down To Earth All Vegetarian Organic and Natural,19.699417,19.699417,35.09408978
Vegan Essentials,43.084969,-88.027759,54.02273805
Organic Vegetarian Foods and Skincare.,NA,NA,18.75517811
Tantawan Vegan,34.078577,-118.260535,82.23554295
Vegan Haven Centralized Information Center and Associates Inc,NA,NA,58.75277155
Baramii Vegan Thai Cuisine,NA,NA,44.75151021
Layonna Vegetarian Health Food,NA,NA,75.8358237
